0.004152886	-0.028674277	-0.0051656	-0.033853706	-0.038871024	0.008828648	-0.011133175	0.02703116	-0.057343706	-0.03946211	0.0070457794	0.008042386	-0.05270128	0.01526766	-0.018199433	0.019300193
0.11457475	-0.03235221	-0.0112197315	0.020217163	-0.054972842	-0.059528112	-0.051045254	0.05957365	-0.053751912	-0.06220085	0.021462979	-0.10167117	0.017723594	-0.0065858043	0.0673923	-0.06858237
0.11501392	0.029802093	0.0038077757	0.12553316	-0.010630549	-0.017489642	-0.035399992	0.15338388	-0.17379858	-0.110031165	-0.042874407	-0.0480118	0.028953344	-0.06141268	0.12243446	-0.0850227
-0.31870112	0.23678486	0.18969685	-0.2672591	0.1310808	0.18843402	0.2559736	-0.3115733	0.33895522	0.38354796	-0.22469912	0.25045255	-0.16294137	0.31196728	-0.32163307	0.21049665
-0.0038220773	-0.01048458	0.020419333	0.01791337	0.014309479	0.06693929	0.04330985	0.00029334615	0.02751439	0.024254324	-0.06149819	0.018681008	-0.048019305	-0.0005046843	0.0033082236	0.030011067
0.062172588	0.023036202	0.009203027	0.015965395	0.005307011	-0.052636616	0.022407642	0.10592921	-0.02774294	-0.036853034	-0.026499527	-0.016179103	0.016911704	-0.048737913	0.028296871	-0.055054124
-0.23915781	0.18884343	0.16597219	-0.24648081	0.18653193	0.21689883	0.23222983	-0.22158028	0.25968975	0.26402962	-0.22146042	0.21643355	-0.14557005	0.26000354	-0.2484135	0.24999958
0.049685717	-0.031031938	-0.024673617	0.045071054	-0.08724809	-0.036164895	0.02248181	0.03519031	-0.0064097573	0.0042674895	0.036297712	-0.0111665055	-0.008176246	0.02397166	0.044134326	-0.042097036
-0.25386116	0.19797601	0.2597772	-0.2901621	0.1260706	0.25530654	0.23000038	-0.2220178	0.24226967	0.25969818	-0.2700278	0.223737	-0.1882666	0.23439892	-0.31530493	0.23219472
-0.05447832	-0.017382342	-0.030643413	0.013046639	0.021057755	-0.021410864	-0.030373927	-0.021582032	-0.027282003	-0.0068958434	-0.0005112055	-0.004766389	-0.048206165	0.038210515	-0.074700005	0.05377632
-0.30953512	0.15429017	0.19659258	-0.25790247	0.13193782	0.1820906	0.20948043	-0.26156044	0.2641634	0.27594125	-0.16969585	0.2720646	-0.17528078	0.21415925	-0.25116652	0.17592539
0.038756892	-0.028374111	-0.0048956275	0.030323625	-0.037923098	-0.013130572	-0.07793975	-0.0062640393	-0.07460246	-0.012862229	0.06160647	-0.03090128	-0.009283389	-0.08281307	0.03040823	-0.0013945607
-0.20979483	0.08728114	0.100844905	-0.2063707	0.059861425	0.10122857	0.13505672	-0.23911802	0.21636891	0.1938635	-0.1184116	0.137375	-0.072066456	0.12087072	-0.15140207	0.094041035
0.28513327	-0.1649623	-0.23093085	0.20536375	-0.12149971	-0.16487971	-0.23689768	0.25408852	-0.25371757	-0.24706434	0.19800477	-0.20975375	0.1284718	-0.24811743	0.29419369	-0.27698627
0.040643312	-0.025073877	-0.06656741	-0.019078914	0.018867692	-0.048423126	-0.03237675	-5.5780634e-05	0.013495721	0.008679507	0.043054685	-0.010181511	0.010657867	-0.05508096	0.04393741	-0.025609333
0.027109547	-0.021727838	0.037331007	-0.03636678	0.008568443	0.0429656	0.06273597	-0.011681501	0.04260263	0.01364936	-0.00950324	0.028764965	-0.03707044	0.023708453	-0.012614382	0.038147274
0.04550993	0.0018230232	-0.0033065388	0.083603255	-0.051348925	-0.062453154	-0.044240467	0.07673411	-0.03784873	-0.024265556	0.035986565	-0.036292326	0.061846465	0.005336558	0.00073770323	-0.07479467
-0.1311096	0.0032772014	-0.0028785598	-0.057952013	0.011406472	0.04798197	0.035448726	-0.098415576	0.12300976	0.10123156	-0.057824012	0.015138412	0.022792462	0.08631402	-0.1332845	0.0055801496
0.0194142	0.007984274	0.058932796	-0.03711971	0.026223551	0.019465845	-0.011185671	0.014376795	-0.01741515	-0.07251916	-0.029611697	0.013765152	-0.033465117	0.024322227	0.019747676	0.0034837895
-0.16803877	0.059111755	0.057620607	-0.13562244	0.04743343	0.11038719	0.12734145	-0.1542239	0.11247783	0.19045627	-0.14903374	0.11562754	-0.031424757	0.15321644	-0.17017242	0.059113756
-0.057252124	0.104713365	0.09164204	-0.09156494	0.038386334	0.10651934	0.045586906	-0.10796141	0.088942684	0.044483524	-0.11071037	0.102878176	-0.05769724	0.10435506	-0.076691754	0.069267
0.048761193	-0.064347796	-0.007001164	0.061973225	0.0022706	0.0118988175	0.022221921	0.06264821	-0.06560689	-0.052552335	-0.057654914	-0.05052276	0.014156029	-0.030429784	-0.041535124	-0.013262007
0.06306978	-0.055669166	-0.026775474	0.016334768	0.028524755	-0.024249883	-0.06390625	0.03734065	-0.04551969	-0.057578534	-0.028761182	0.00035548373	-0.025287885	-0.064754725	0.06391276	-0.050712273
0.036449853	0.07833322	-0.00085932587	-0.016682886	0.04352657	0.0733595	0.04935072	0.017290851	-0.038629305	-0.039375152	-0.090076156	0.037253782	-0.05222792	0.030804045	0.0014257238	-0.030992925
-0.06581093	0.06828055	0.04230569	-0.053079117	0.03440082	0.040955424	0.04108581	-0.046391968	0.057358578	0.049840122	-0.13534606	0.08208911	-0.09017835	0.094917215	-0.11231474	0.046792254
-0.28458712	0.14445794	0.109870546	-0.16407406	0.13717154	0.18418582	0.15639405	-0.29584378	0.2028641	0.29332286	-0.1493886	0.23091595	-0.14666906	0.17512308	-0.24235052	0.17208865
-0.033487763	0.038885765	0.035090312	-0.011992183	0.07893793	0.11626045	0.07854531	-0.056993566	0.08263482	0.017416136	-0.044767205	0.06510585	-0.099416666	0.029877404	-0.0840476	0.009174696
0.009044582	-0.008829857	-0.056416187	-0.008108346	-0.0021970784	-0.06342645	-0.07645075	0.026013106	-0.035140663	-0.08516867	0.12502669	-0.051583298	0.0822763	-0.08716508	0.08438059	-0.025882348
0.15047985	-0.15583244	-0.14276265	0.11171058	-0.090055905	-0.15916377	-0.14637913	0.13909216	-0.16209234	-0.1377782	0.09219017	-0.07469613	0.102725305	-0.15586637	0.14159624	-0.123121075
-0.2679708	0.14815898	0.13275309	-0.19517031	0.1440625	0.15581611	0.18625583	-0.30585346	0.24061719	0.24452588	-0.16228303	0.19456871	-0.15386523	0.17409626	-0.19680609	0.24377583
-0.34373647	0.24126096	0.2732204	-0.29363945	0.2172354	0.21184884	0.23603876	-0.33098295	0.31287277	0.3032589	-0.2520352	0.27501202	-0.2229003	0.20839615	-0.34278077	0.2131197
-0.023057723	0.013620301	-0.028992018	-0.03458532	-0.029938666	-0.046739724	-0.011811213	0.012682284	0.03732306	0.08778575	-0.039130367	0.060763557	-0.012137913	0.0577295	-0.065776266	0.031982537
-0.25019896	0.2455483	0.18523623	-0.17459062	0.2459493	0.14641224	0.17663115	-0.2425825	0.1759279	0.26192597	-0.163222	0.20016746	-0.20861742	0.16079451	-0.18660359	0.24833812
0.054951914	-0.009654949	-0.014024195	-0.03994372	0.025310207	-0.010149966	-0.014761107	0.003357395	-0.060453027	0.009496167	0.045670852	0.051366817	-0.014543718	-0.07096972	0.041306786	-0.044997722
0.1449437	-0.02910234	-0.032009166	0.051221605	-0.040527374	0.013947322	-0.021974424	0.12079647	-0.123724125	-0.12676351	-0.006183344	-0.098894514	-0.010929143	0.009719056	0.0474527	-0.03824365
-0.07065087	0.04473311	0.014852338	-0.08029947	0.028360477	0.06500032	0.020604819	-0.07160308	0.12271156	0.11848957	-0.037963215	0.05871708	-0.059281558	0.082439095	-0.057821043	0.11388853
-0.0027242575	0.021966677	0.10835173	-0.049973797	0.10222893	0.062090907	0.08953607	-0.07237272	0.043987222	0.05787667	-0.12808467	0.01511964	-0.03971083	0.068025365	-0.07916207	0.010306416
0.006385506	-0.033846553	0.0049504037	0.06708914	-0.06833786	-0.04729493	-0.03302107	0.004480504	-0.05448421	-0.023090335	-0.01989949	-0.04078938	0.030778345	-0.022073299	0.045204893	-0.06158275
0.14527376	-0.16852947	-0.1429354	0.19549064	-0.19526778	-0.1946603	-0.1617491	0.24523412	-0.18446068	-0.19827867	0.14024313	-0.227563	0.122794375	-0.15242192	0.14486381	-0.19668847
-0.045020096	0.046476413	0.017744048	-0.058528263	0.06583807	0.046927348	0.08579095	-0.04062875	0.004476847	0.0011732243	-0.07569895	0.024589622	-0.056876257	0.039280273	-0.060761344	0.002631409
-0.1263227	0.07508564	0.04592633	-0.09189732	0.11271568	0.09459205	0.028052716	-0.11685714	0.09403651	0.08774874	-0.027539603	0.101051144	-0.087497115	0.11794283	-0.036744323	0.101160154
0.11618551	-0.10642349	-0.06755567	0.15256701	-0.10002708	-0.07493648	-0.10258582	0.18360285	-0.13235977	-0.13700949	0.08073588	-0.13967519	0.0507494	-0.079513766	0.1811177	-0.083155274
0.16055454	-0.090983644	-0.10389034	0.112105705	-0.08035249	-0.06813374	-0.10545905	0.15543026	-0.13381194	-0.18691571	0.08642663	-0.10809562	0.12188956	-0.11304632	0.13210496	-0.15836708
0.39410168	-0.306159	-0.24014118	0.35860428	-0.24374376	-0.273234	-0.3178734	0.33435765	-0.3171394	-0.39843032	0.26086816	-0.28388533	0.2232937	-0.26021332	0.35502487	-0.35111934
-0.058467034	0.034339704	0.013720866	-0.070451885	0.059307415	0.1075519	0.06479429	-0.114434615	0.1205989	0.07262408	-0.039154604	0.05477335	-0.03382001	0.07816477	-0.050100178	0.053675257
-0.21218765	0.05312317	0.05094527	-0.1576662	0.15419404	0.10341989	0.13975593	-0.20114164	0.19487067	0.2654655	-0.11444095	0.1960533	-0.082267195	0.1788963	-0.2192591	0.17518015
